"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 28 17:40:50 GMT 2023","Fri Apr 28 17:40:58 GMT 2023","7691","firefox","","Login","","","login - valid credentials",""
"skipped","Fri Apr 28 17:40:54 GMT 2023","Fri Apr 28 17:40:54 GMT 2023","1","firefox","","Basic validations","","","has title",""
"passed","Fri Apr 28 17:40:29 GMT 2023","Fri Apr 28 17:40:40 GMT 2023","11269","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Fri Apr 28 17:40:49 GMT 2023","Fri Apr 28 17:40:56 GMT 2023","6176","firefox","","Key Presses","","","common key press",""
"passed","Fri Apr 28 17:41:14 GMT 2023","Fri Apr 28 17:41:20 GMT 2023","6007","webkit","","Key Presses","","","common key press",""
"passed","Fri Apr 28 17:40:40 GMT 2023","Fri Apr 28 17:40:50 GMT 2023","10334","firefox","","Visual Test","","","page screenshot",""
"skipped","Fri Apr 28 17:41:19 GMT 2023","Fri Apr 28 17:41:19 GMT 2023","2","webkit","","Basic validations","","","navigate to login page",""
"passed","Fri Apr 28 17:40:40 GMT 2023","Fri Apr 28 17:40:49 GMT 2023","9639","firefox","","Github Environment Tests","","","Github Variables",""
"failed","Fri Apr 28 17:41:02 GMT 2023","Fri Apr 28 17:41:12 GMT 2023","9680","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Fri Apr 28 17:40:05 GMT 2023","Fri Apr 28 17:40:05 GMT 2023","321","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Fri Apr 28 17:41:13 GMT 2023","Fri Apr 28 17:41:25 GMT 2023","11966","webkit","","Visual Test","","","page screenshot",""
"passed","Fri Apr 28 17:40:18 GMT 2023","Fri Apr 28 17:40:19 GMT 2023","263","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Fri Apr 28 17:41:13 GMT 2023","Fri Apr 28 17:41:19 GMT 2023","6212","webkit","","Visual Test","","","element screenshot",""
"failed","Fri Apr 28 17:40:07 GMT 2023","Fri Apr 28 17:40:14 GMT 2023","7253","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"skipped","Fri Apr 28 17:40:15 GMT 2023","Fri Apr 28 17:40:15 GMT 2023","1","chromium","","Basic validations","","","has title",""
"passed","Fri Apr 28 17:40:18 GMT 2023","Fri Apr 28 17:40:18 GMT 2023","633","firefox","","API Tests","","","fetch valid movie ",""
"failed","Fri Apr 28 17:41:01 GMT 2023","Fri Apr 28 17:41:11 GMT 2023","10086","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Fri Apr 28 17:40:19 GMT 2023","Fri Apr 28 17:40:19 GMT 2023","209","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Fri Apr 28 17:41:16 GMT 2023","Fri Apr 28 17:41:20 GMT 2023","4223","webkit","","Login","","","login - valid credentials",""
"failed","Fri Apr 28 17:40:21 GMT 2023","Fri Apr 28 17:40:22 GMT 2023","237","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Fri Apr 28 17:40:23 GMT 2023","Fri Apr 28 17:40:40 GMT 2023","16030","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Fri Apr 28 17:40:06 GMT 2023","Fri Apr 28 17:40:10 GMT 2023","3741","chromium","","Github Environment Tests","","","Github Secrets",""
"passed","Fri Apr 28 17:41:00 GMT 2023","Fri Apr 28 17:41:00 GMT 2023","208","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Fri Apr 28 17:40:06 GMT 2023","Fri Apr 28 17:40:14 GMT 2023","7330","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Fri Apr 28 17:40:05 GMT 2023","Fri Apr 28 17:40:13 GMT 2023","8226","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Fri Apr 28 17:40:21 GMT 2023","Fri Apr 28 17:40:21 GMT 2023","325","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Fri Apr 28 17:40:15 GMT 2023","Fri Apr 28 17:40:26 GMT 2023","11170","chromium","","Visual Test","","","page screenshot",""
"failed","Fri Apr 28 17:40:23 GMT 2023","Fri Apr 28 17:40:41 GMT 2023","17913","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Fri Apr 28 17:41:09 GMT 2023","Fri Apr 28 17:41:11 GMT 2023","2477","webkit","","Github Environment Tests","","","Github Variables",""
"passed","Fri Apr 28 17:40:11 GMT 2023","Fri Apr 28 17:40:13 GMT 2023","2170","chromium","","Visual Test","","","element screenshot",""
"passed","Fri Apr 28 17:40:05 GMT 2023","Fri Apr 28 17:40:05 GMT 2023","456","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Fri Apr 28 17:40:22 GMT 2023","Fri Apr 28 17:40:37 GMT 2023","15289","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Fri Apr 28 17:40:16 GMT 2023","Fri Apr 28 17:40:21 GMT 2023","4845","chromium","","Login","","","login - valid credentials",""
"passed","Fri Apr 28 17:41:04 GMT 2023","Fri Apr 28 17:41:09 GMT 2023","5260","webkit","","Github Environment Tests","","","Github Secrets",""
"passed","Fri Apr 28 17:40:42 GMT 2023","Fri Apr 28 17:40:54 GMT 2023","12411","firefox","","Visual Test","","","element screenshot",""
"failed","Fri Apr 28 17:40:19 GMT 2023","Fri Apr 28 17:40:19 GMT 2023","117","firefox","","API Tests - forced to fail","","","status does not match",""
"skipped","Fri Apr 28 17:41:19 GMT 2023","Fri Apr 28 17:41:19 GMT 2023","0","webkit","","Basic validations","","","has title",""
"passed","Fri Apr 28 17:40:15 GMT 2023","Fri Apr 28 17:40:20 GMT 2023","4433","chromium","","Key Presses","","","common key press",""
"failed","Fri Apr 28 17:41:01 GMT 2023","Fri Apr 28 17:41:01 GMT 2023","226","webkit","","API Tests - forced to fail","","","status does not match",""
"skipped","Fri Apr 28 17:40:54 GMT 2023","Fri Apr 28 17:40:54 GMT 2023","0","firefox","","Basic validations","","","navigate to login page",""
"failed","Fri Apr 28 17:41:01 GMT 2023","Fri Apr 28 17:41:11 GMT 2023","10042","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Fri Apr 28 17:41:00 GMT 2023","Fri Apr 28 17:41:00 GMT 2023","119","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Fri Apr 28 17:40:05 GMT 2023","Fri Apr 28 17:40:05 GMT 2023","124","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Fri Apr 28 17:40:10 GMT 2023","Fri Apr 28 17:40:11 GMT 2023","1253","chromium","","Github Environment Tests","","","Github Variables",""
"failed","Fri Apr 28 17:41:00 GMT 2023","Fri Apr 28 17:41:00 GMT 2023","100","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Fri Apr 28 17:40:05 GMT 2023","Fri Apr 28 17:40:05 GMT 2023","75","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Fri Apr 28 17:40:05 GMT 2023","Fri Apr 28 17:40:05 GMT 2023","315","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Fri Apr 28 17:41:00 GMT 2023","Fri Apr 28 17:41:00 GMT 2023","282","webkit","","API Tests","","","fetch valid movie ",""
"skipped","Fri Apr 28 17:40:15 GMT 2023","Fri Apr 28 17:40:15 GMT 2023","1","chromium","","Basic validations","","","navigate to login page",""
"passed","Fri Apr 28 17:40:05 GMT 2023","Fri Apr 28 17:40:05 GMT 2023","349","chromium","","API Tests","","","fetch valid movie ",""
"passed","Fri Apr 28 17:40:13 GMT 2023","Fri Apr 28 17:40:15 GMT 2023","1740","chromium","","Key Presses","","","special key press",""
"passed","Fri Apr 28 17:41:01 GMT 2023","Fri Apr 28 17:41:01 GMT 2023","328","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Fri Apr 28 17:40:43 GMT 2023","Fri Apr 28 17:40:58 GMT 2023","15179","firefox","","Key Presses","","","special key press",""
"passed","Fri Apr 28 17:41:11 GMT 2023","Fri Apr 28 17:41:16 GMT 2023","4509","webkit","","Key Presses","","","special key press",""
