"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 13 11:43:17 GMT 2023","Mon Feb 13 11:43:26 GMT 2023","9783","firefox","login.test.ts","Login","","","login - valid credentials",""
"passed","Mon Feb 13 11:43:29 GMT 2023","Mon Feb 13 11:43:33 GMT 2023","4681","webkit","image.test.ts","Visual Test","","","element screenshot",""
"skipped","Mon Feb 13 11:43:36 GMT 2023","Mon Feb 13 11:43:36 GMT 2023","0","webkit","sample-tests/example.test.ts","Basic validations","","","navigate to login page",""
"failed","Mon Feb 13 11:43:28 GMT 2023","Mon Feb 13 11:43:35 GMT 2023","6892","webkit","forced-fails.test.ts","Tests that are expected to fail","","","element image does not match",""
"passed","Mon Feb 13 11:43:17 GMT 2023","Mon Feb 13 11:43:26 GMT 2023","9530","firefox","key-presses.test.ts","Key Presses","","","common key press",""
"failed","Mon Feb 13 11:42:50 GMT 2023","Mon Feb 13 11:42:54 GMT 2023","4395","chromium","forced-fails.test.ts","Tests that are expected to fail","","","text does not match",""
"passed","Mon Feb 13 11:42:56 GMT 2023","Mon Feb 13 11:43:00 GMT 2023","3510","chromium","key-presses.test.ts","Key Presses","","","common key press",""
"passed","Mon Feb 13 11:43:31 GMT 2023","Mon Feb 13 11:43:39 GMT 2023","7691","webkit","image.test.ts","Visual Test","","","page screenshot",""
"failed","Mon Feb 13 11:42:50 GMT 2023","Mon Feb 13 11:42:55 GMT 2023","5392","chromium","forced-fails.test.ts","Tests that are expected to fail","","","page image does not match",""
"failed","Mon Feb 13 11:43:29 GMT 2023","Mon Feb 13 11:43:35 GMT 2023","6361","webkit","forced-fails.test.ts","Tests that are expected to fail","","","page image does not match",""
"failed","Mon Feb 13 11:43:01 GMT 2023","Mon Feb 13 11:43:15 GMT 2023","13906","firefox","forced-fails.test.ts","Tests that are expected to fail","","","page image does not match",""
"skipped","Mon Feb 13 11:43:17 GMT 2023","Mon Feb 13 11:43:17 GMT 2023","15","firefox","sample-tests/example.test.ts","Basic validations","","","has title",""
"passed","Mon Feb 13 11:42:56 GMT 2023","Mon Feb 13 11:42:59 GMT 2023","3055","chromium","key-presses.test.ts","Key Presses","","","special key press",""
"failed","Mon Feb 13 11:43:01 GMT 2023","Mon Feb 13 11:43:15 GMT 2023","13896","firefox","forced-fails.test.ts","Tests that are expected to fail","","","element image does not match",""
"passed","Mon Feb 13 11:43:36 GMT 2023","Mon Feb 13 11:43:39 GMT 2023","3220","webkit","key-presses.test.ts","Key Presses","","","common key press",""
"skipped","Mon Feb 13 11:42:59 GMT 2023","Mon Feb 13 11:42:59 GMT 2023","6","chromium","sample-tests/example.test.ts","Basic validations","","","has title",""
"passed","Mon Feb 13 11:43:11 GMT 2023","Mon Feb 13 11:43:17 GMT 2023","5516","firefox","image.test.ts","Visual Test","","","page screenshot",""
"passed","Mon Feb 13 11:42:50 GMT 2023","Mon Feb 13 11:42:53 GMT 2023","3431","chromium","image.test.ts","Visual Test","","","element screenshot",""
"passed","Mon Feb 13 11:42:53 GMT 2023","Mon Feb 13 11:43:00 GMT 2023","6821","chromium","image.test.ts","Visual Test","","","page screenshot",""
"passed","Mon Feb 13 11:43:02 GMT 2023","Mon Feb 13 11:43:11 GMT 2023","9624","firefox","image.test.ts","Visual Test","","","element screenshot",""
"failed","Mon Feb 13 11:42:50 GMT 2023","Mon Feb 13 11:42:55 GMT 2023","5460","chromium","forced-fails.test.ts","Tests that are expected to fail","","","element image does not match",""
"failed","Mon Feb 13 11:43:01 GMT 2023","Mon Feb 13 11:43:13 GMT 2023","12444","firefox","forced-fails.test.ts","Tests that are expected to fail","","","text does not match",""
"failed","Mon Feb 13 11:43:20 GMT 2023","Mon Feb 13 11:43:29 GMT 2023","9215","webkit","forced-fails.test.ts","Tests that are expected to fail","","","text does not match",""
"skipped","Mon Feb 13 11:43:36 GMT 2023","Mon Feb 13 11:43:36 GMT 2023","1","webkit","sample-tests/example.test.ts","Basic validations","","","has title",""
"skipped","Mon Feb 13 11:42:59 GMT 2023","Mon Feb 13 11:42:59 GMT 2023","2","chromium","sample-tests/example.test.ts","Basic validations","","","navigate to login page",""
"passed","Mon Feb 13 11:43:15 GMT 2023","Mon Feb 13 11:43:24 GMT 2023","9379","firefox","key-presses.test.ts","Key Presses","","","special key press",""
"skipped","Mon Feb 13 11:43:17 GMT 2023","Mon Feb 13 11:43:17 GMT 2023","0","firefox","sample-tests/example.test.ts","Basic validations","","","navigate to login page",""
"passed","Mon Feb 13 11:43:37 GMT 2023","Mon Feb 13 11:43:40 GMT 2023","3172","webkit","login.test.ts","Login","","","login - valid credentials",""
"passed","Mon Feb 13 11:43:33 GMT 2023","Mon Feb 13 11:43:36 GMT 2023","2425","webkit","key-presses.test.ts","Key Presses","","","special key press",""
"passed","Mon Feb 13 11:42:56 GMT 2023","Mon Feb 13 11:43:00 GMT 2023","3661","chromium","login.test.ts","Login","","","login - valid credentials",""
