"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","483","fetch valid movie ","firefox","2026-07-29","passed","2026-07-29","API Tests","","",""
"","4074","login - valid credentials","firefox","2026-07-29","passed","2026-07-29","Login","","",""
"","4168","common key press","firefox","2026-07-29","passed","2026-07-29","Key Presses","","",""
"","6926","page image does not match","chromium","2026-07-29","failed","2026-07-29","UI E2E Tests - forced to fail","","",""
"","3681","Github Secrets","webkit","2026-07-29","passed","2026-07-29","Github Environment Tests","","",""
"","9676","special key press","firefox","2026-07-29","passed","2026-07-29","Key Presses","","",""
"","301","status does not match","chromium","2026-07-29","failed","2026-07-29","API Tests - forced to fail","","",""
"","376","invalid movie id - array & toContainEqual","webkit","2026-07-29","passed","2026-07-29","API Tests","","",""
"","8417","element screenshot","firefox","2026-07-29","passed","2026-07-29","Visual Test","","",""
"","421","non matching key value pair - array & toContainEqual","webkit","2026-07-29","failed","2026-07-29","API Tests - forced to fail","","",""
"","1","has title","firefox","2026-07-29","skipped","2026-07-29","Basic validations","","",""
"","0","navigate to login page","chromium","2026-07-29","skipped","2026-07-29","Basic validations","","",""
"","10873","page screenshot","firefox","2026-07-29","passed","2026-07-29","Visual Test","","",""
"","188","key does not exist - json & toEqual","firefox","2026-07-29","failed","2026-07-29","API Tests - forced to fail","","",""
"","0","has title","chromium","2026-07-29","skipped","2026-07-29","Basic validations","","",""
"","2097","common key press","chromium","2026-07-29","passed","2026-07-29","Key Presses","","",""
"","3330","Github Secrets","chromium","2026-07-29","passed","2026-07-29","Github Environment Tests","","",""
"","379","invalid movie id - json & toEqual","webkit","2026-07-29","passed","2026-07-29","API Tests","","",""
"","12780","page image does not match","firefox","2026-07-29","failed","2026-07-29","UI E2E Tests - forced to fail","","",""
"","4212","Github Variables","webkit","2026-07-29","passed","2026-07-29","Github Environment Tests","","",""
"","6019","Github Secrets","firefox","2026-07-29","passed","2026-07-29","Github Environment Tests","","",""
"","272","invalid movie id - json & toEqual","firefox","2026-07-29","passed","2026-07-29","API Tests","","",""
"","7693","page image does not match","webkit","2026-07-29","failed","2026-07-29","UI E2E Tests - forced to fail","","",""
"","433","invalid movie id - json & toEqual","chromium","2026-07-29","passed","2026-07-29","API Tests","","",""
"","2","has title","webkit","2026-07-29","skipped","2026-07-29","Basic validations","","",""
"","529","non matching key value pair - array & toContainEqual","firefox","2026-07-29","failed","2026-07-29","API Tests - forced to fail","","",""
"","8336","page screenshot","webkit","2026-07-29","passed","2026-07-29","Visual Test","","",""
"","575","status does not match","webkit","2026-07-29","failed","2026-07-29","API Tests - forced to fail","","",""
"","8557","element image does not match","webkit","2026-07-29","failed","2026-07-29","UI E2E Tests - forced to fail","","",""
"","1","navigate to login page","webkit","2026-07-29","skipped","2026-07-29","Basic validations","","",""
"","2806","special key press","webkit","2026-07-29","passed","2026-07-29","Key Presses","","",""
"","609","invalid movie id - array & toContainEqual","chromium","2026-07-29","passed","2026-07-29","API Tests","","",""
"","255","status does not match","firefox","2026-07-29","failed","2026-07-29","API Tests - forced to fail","","",""
"","395","key does not exist - json & toEqual","chromium","2026-07-29","failed","2026-07-29","API Tests - forced to fail","","",""
"","5803","element screenshot","webkit","2026-07-29","passed","2026-07-29","Visual Test","","",""
"","4495","common key press","webkit","2026-07-29","passed","2026-07-29","Key Presses","","",""
"","12970","text does not match","firefox","2026-07-29","failed","2026-07-29","UI E2E Tests - forced to fail","","",""
"","6712","Github Variables","firefox","2026-07-29","passed","2026-07-29","Github Environment Tests","","",""
"","416","key does not exist - json & toEqual","webkit","2026-07-29","failed","2026-07-29","API Tests - forced to fail","","",""
"","8407","text does not match","webkit","2026-07-29","failed","2026-07-29","UI E2E Tests - forced to fail","","",""
"","4049","special key press","chromium","2026-07-29","passed","2026-07-29","Key Presses","","",""
"","7375","element image does not match","chromium","2026-07-29","failed","2026-07-29","UI E2E Tests - forced to fail","","",""
"","4716","login - valid credentials","webkit","2026-07-29","passed","2026-07-29","Login","","",""
"","3415","Github Variables","chromium","2026-07-29","passed","2026-07-29","Github Environment Tests","","",""
"","13381","element image does not match","firefox","2026-07-29","failed","2026-07-29","UI E2E Tests - forced to fail","","",""
"","526","invalid movie id - array & toContainEqual","firefox","2026-07-29","passed","2026-07-29","API Tests","","",""
"","7575","text does not match","chromium","2026-07-29","failed","2026-07-29","UI E2E Tests - forced to fail","","",""
"","3149","login - valid credentials","chromium","2026-07-29","passed","2026-07-29","Login","","",""
"","4286","element screenshot","chromium","2026-07-29","passed","2026-07-29","Visual Test","","",""
"","1","navigate to login page","firefox","2026-07-29","skipped","2026-07-29","Basic validations","","",""
"","334","fetch valid movie ","chromium","2026-07-29","passed","2026-07-29","API Tests","","",""
"","370","non matching key value pair - array & toContainEqual","chromium","2026-07-29","failed","2026-07-29","API Tests - forced to fail","","",""
"","11573","page screenshot","chromium","2026-07-29","passed","2026-07-29","Visual Test","","",""
"","312","fetch valid movie ","webkit","2026-07-29","passed","2026-07-29","API Tests","","",""
