"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 28 17:57:09 GMT 2023","Fri Apr 28 17:57:09 GMT 2023","299","firefox","","API Tests","","","fetch valid movie ",""
"passed","Fri Apr 28 17:57:04 GMT 2023","Fri Apr 28 17:57:08 GMT 2023","3842","chromium","","Visual Test","","","element screenshot",""
"passed","Fri Apr 28 17:56:58 GMT 2023","Fri Apr 28 17:57:01 GMT 2023","2619","chromium","","Github Environment Tests","","","Github Secrets",""
"failed","Fri Apr 28 17:56:57 GMT 2023","Fri Apr 28 17:57:03 GMT 2023","5717","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Fri Apr 28 17:57:42 GMT 2023","Fri Apr 28 17:57:51 GMT 2023","9029","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Fri Apr 28 17:57:32 GMT 2023","Fri Apr 28 17:57:37 GMT 2023","5527","firefox","","Login","","","login - valid credentials",""
"passed","Fri Apr 28 17:57:55 GMT 2023","Fri Apr 28 17:57:58 GMT 2023","3421","webkit","","Login","","","login - valid credentials",""
"failed","Fri Apr 28 17:57:10 GMT 2023","Fri Apr 28 17:57:22 GMT 2023","11928","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Fri Apr 28 17:57:22 GMT 2023","Fri Apr 28 17:57:26 GMT 2023","3807","firefox","","Visual Test","","","element screenshot",""
"failed","Fri Apr 28 17:57:41 GMT 2023","Fri Apr 28 17:57:50 GMT 2023","9256","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Fri Apr 28 17:57:04 GMT 2023","Fri Apr 28 17:57:08 GMT 2023","3777","chromium","","Key Presses","","","special key press",""
"failed","Fri Apr 28 17:56:57 GMT 2023","Fri Apr 28 17:56:57 GMT 2023","379","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Fri Apr 28 17:57:50 GMT 2023","Fri Apr 28 17:57:55 GMT 2023","4986","webkit","","Visual Test","","","element screenshot",""
"passed","Fri Apr 28 17:56:55 GMT 2023","Fri Apr 28 17:56:56 GMT 2023","298","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Fri Apr 28 17:57:42 GMT 2023","Fri Apr 28 17:57:42 GMT 2023","216","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Fri Apr 28 17:57:48 GMT 2023","Fri Apr 28 17:57:51 GMT 2023","2688","webkit","","Github Environment Tests","","","Github Variables",""
"passed","Fri Apr 28 17:57:10 GMT 2023","Fri Apr 28 17:57:10 GMT 2023","241","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
