"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4321","login - valid credentials","webkit","Sun Oct 05 02:22:31 UTC 2025","passed","Sun Oct 05 02:22:35 UTC 2025","Login","","",""
"","255","invalid movie id - json & toEqual","firefox","Sun Oct 05 02:22:05 UTC 2025","passed","Sun Oct 05 02:22:05 UTC 2025","API Tests","","",""
"","16034","page screenshot","firefox","Sun Oct 05 02:22:08 UTC 2025","passed","Sun Oct 05 02:22:24 UTC 2025","Visual Test","","",""
"","11254","page screenshot","chromium","Sun Oct 05 02:21:59 UTC 2025","passed","Sun Oct 05 02:22:10 UTC 2025","Visual Test","","",""
"","0","navigate to login page","chromium","Sun Oct 05 02:22:02 UTC 2025","skipped","Sun Oct 05 02:22:02 UTC 2025","Basic validations","","",""
"","394","key does not exist - json & toEqual","chromium","Sun Oct 05 02:21:57 UTC 2025","failed","Sun Oct 05 02:21:57 UTC 2025","API Tests - forced to fail","","",""
"","8272","page image does not match","webkit","Sun Oct 05 02:22:26 UTC 2025","failed","Sun Oct 05 02:22:35 UTC 2025","UI E2E Tests - forced to fail","","",""
"","367","status does not match","chromium","Sun Oct 05 02:21:57 UTC 2025","failed","Sun Oct 05 02:21:57 UTC 2025","API Tests - forced to fail","","",""
"","511","non matching key value pair - array & toContainEqual","chromium","Sun Oct 05 02:21:57 UTC 2025","failed","Sun Oct 05 02:21:57 UTC 2025","API Tests - forced to fail","","",""
"","11879","special key press","firefox","Sun Oct 05 02:22:13 UTC 2025","passed","Sun Oct 05 02:22:24 UTC 2025","Key Presses","","",""
"","11271","element screenshot","firefox","Sun Oct 05 02:22:08 UTC 2025","passed","Sun Oct 05 02:22:19 UTC 2025","Visual Test","","",""
"","0","has title","firefox","Sun Oct 05 02:22:19 UTC 2025","skipped","Sun Oct 05 02:22:19 UTC 2025","Basic validations","","",""
"","5857","login - valid credentials","firefox","Sun Oct 05 02:22:16 UTC 2025","passed","Sun Oct 05 02:22:22 UTC 2025","Login","","",""
"","432","invalid movie id - array & toContainEqual","firefox","Sun Oct 05 02:22:05 UTC 2025","passed","Sun Oct 05 02:22:05 UTC 2025","API Tests","","",""
"","439","invalid movie id - array & toContainEqual","chromium","Sun Oct 05 02:21:57 UTC 2025","passed","Sun Oct 05 02:21:57 UTC 2025","API Tests","","",""
